4456501|Manhattan|BBT W Toll Plaza - Manhattan Portal|Wed 2016-11-16 08:27:40|27.96|231|40.68036,-74.00441 40.6822,-74.00572 40.6837,-74.00644 40.68563,-74.00757 40.69412,-74.01288 40.70028,-74.01529 40.70121,-74.0156 40.70343,-74.01561 40.70499,-74.01519 40.70609,-74.01468
4616246|Bronx|BE N STRATFORD AVENUE - CASTLE HILL AVE|Wed 2016-11-16 08:28:17|49.09|79|40.82407,-73.8743 40.8247,-73.86959 40.82519,-73.86595 40.82536,-73.86425 40.82587,-73.85961 40.8266,-73.85424 40.82718,-73.84994
4616260|Bronx|BE S CASTLE HILL AVENUE - STRATFORD AVENUE|Wed 2016-11-16 08:28:17|16.16|465|40.8242,-73.87436 40.82498,-73.86841 40.8254,-73.86528 40.82591,-73.86031 40.82669,-73.85458 40.82731,-73.84998
4456479|Queens|BE S TBB EXIT RAMP - MANHATTAN LIFT SPAN|Wed 2016-11-16 08:27:40|3.73|619|40.79789,-73.91988 40.79771,-73.92004 40.79758,-73.92022 40.79747,-73.92059 40.7975,-73.92109 40.79766,-73.92165 40.79811,-73.92263 40.79834,-73.92299 40.79872,-73.92381 40.79909,-73.92468 40.79933,-73.92524 40.79998,-73.92688 40.80096,-73.92916 40.8015,-73.93052 40.80185,-73.93137
4456478|Queens|BE S TBB EXIT RAMP - QUEENS ANCHORAGE|Wed 2016-11-16 08:27:40|34.18|208|40.77225,-73.91989 40.77391,-73.9222 40.77474,-73.92301 40.77647,-73.92431 40.77836,-73.92576 40.78102,-73.92776 40.78372,-73.92982 40.78422,-73.93002 40.78477,-73.93011 40.78549,-73.93005 40.78603,-73.92985 40.78662,-73.92951 40.78832,-73.92802 40.78964,-73.92686 40.79087,-73.92589 40.7922,-73.92469 40.79453,-73.9226 40.79588,-73.92141 40.79702,-73.92051 40.79848,-73.91942 40.7991,-73.91897 40.8002,-73.91815 40.80157,-73.91711 40.80192,-73.91687 40.80223,-73.91668
4616342|Manhattan|BKN Bridge Manhattan Side - FDR N Catherine Slip|Wed 2016-11-16 08:28:17|18.02|142|40.70811,-73.99944 40.70847,-73.99884 40.70868,-73.99833 40.70886,-73.99775 40.709,-73.99702 40.70914,-73.99594
4616257|Brooklyn|BQE N ATLANTIC AVENUE - LEONARD STREET|Wed 2016-11-16 08:28:17|26.1|562|40.69153,-73.99911 40.69226,-73.99937 40.69289,-73.99937 40.69334,-73.99925 40.69406,-73.99898 40.695,-73.99853 40.69737,-73.99741 40.69943,-73.99642 40.69977,-73.9962 40.70014,-73.99584 40.70045,-73.99542 40.70079,-73.99488 40.70108,-73.99434 40.70137,-73.99355 40.70159,-73.99269 40.70166,-73.99198 40.70167,-73.9912 40.70159,-73.99059 40.70142,-73.98938 40.70108,-73.98712 40.70095,-73.98653 40.7008,-73.98609 40.7006,-73.98568 40.70026,-73.98522 40.6996,-73.98449 40.69931,-73.98416 40.69799,-73.98271 40.6973,-73.98195 40.69693,-73.98157 40.69653,-73.98087 40.69636,-73.98027 40.69627,-73.97947 40.6957,-73.96554 40.69576,-73.96468 40.69613,-73.96366 40.69656,-73.96311 40.69717,-73.96262 40.69781,-73.96242 40.70003,-73.96169 40.70126,-73.96114 40.70243,-73.96047 40.70487,-73.95908 40.70688,-73.95794 40.70892,-73.95675 40.71003,-73.95604 40.71069,-73.95561 40.71138,-73.95514 40.71215,-73.95462 40.71328,-73.95379 40.71391,-73.95317 40.71586,-73.95081 40.71759,-73.94829
4616339|Manhattan|BQE N Atlantic Ave - BKN Bridge Manhattan Side|Wed 2016-11-16 08:28:17|22.99|305|40.6916,-73.99915 40.69236,-73.99939 40.69272,-73.99941 40.69328,-73.99929 40.69446,-73.99883 40.69543,-73.99836 40.69592,-73.99813 40.69775,-73.99725 40.69936,-73.99646 40.6996,-73.99635 40.7,-73.99596 40.70045,-73.99536 40.70098,-73.99451 40.70119,-73.994 40.70139,-73.99339 40.70155,-73.99284 40.70165,-73.99222 40.70166,-73.99147 40.70164,-73.99112 40.70154,-73.9904 40.70136,-73.9893 40.70114,-73.98897 40.70082,-73.98881 40.70055,-73.98886 40.70043,-73.98899 40.7004,-73.98915 40.70042,-73.98932 40.70069,-73.98985 40.70081,-73.99008 40.70154,-73.99099 40.70222,-73.99184 40.70376,-73.99377 40.70581,-73.99628 40.70823,-73.99922 40.70888,-74.00006 40.70941,-74.00078 40.71006,-74.00168
4616340|Manhattan|BQE N Atlantic Ave - MAN Bridge Manhattan Side|Wed 2016-11-16 08:28:17|14.91|612|40.70164,-73.99112 40.70158,-73.99033 40.70144,-73.98932 40.70123,-73.98797 40.70115,-73.98746 40.70094,-73.98652 40.70073,-73.98592 40.70055,-73.98558 40.70029,-73.98521 40.70006,-73.98495 40.69975,-73.98468 40.69956,-73.98455 40.69944,-73.98451 40.69921,-73.9845 40.69905,-73.98456 40.69894,-73.98468 40.69882,-73.98492 40.69879,-73.98519 40.69883,-73.98542 40.69894,-73.98562 40.69915,-73.98584 40.6995,-73.98616 40.70018,-73.98654 40.70111,-73.98707 40.70177,-73.98743 40.70209,-73.9876 40.70259,-73.98791 40.70431,-73.98889 40.70547,-73.98953 40.7083,-73.99116 40.71165,-73.9929 40.71371,-73.99404 40.71502,-73.99479 40.7158,-73.99485
4616235|Brooklyn|BQE N LEONARD STREET - 46TH STREET|Wed 2016-11-16 08:28:17|21.75|318|40.71759,-73.94829 40.71851,-73.94681 40.72006,-73.94421 40.72138,-73.94198 40.72195,-73.94112 40.7225,-73.94033 40.72317,-73.93918 40.72405,-73.9376 40.72425,-73.93719 40.72459,-73.93587 40.72534,-73.93299 40.72563,-73.93205 40.7261,-73.93113 40.72674,-73.93024 40.72736,-73.92949 40.72798,-73.92874 40.72859,-73.92808 40.72957,-73.92715 40.73062,-73.9264 40.73227,-73.92533 40.73285,-73.92479 40.73338,-73.9242 40.73378,-73.92363 40.73404,-73.92314 40.73455,-73.92188 40.73499,-73.92024
4616229|Brooklyn|BQE S - GOW S ALTANTIC AVENUE - 9TH STREET|Wed 2016-11-16 08:28:17|49.09|84|40.67574,-74.00126 40.67652,-74.0018 40.67817,-74.00322 40.67864,-74.00347 40.67925,-74.0036 40.6796,-74.00358 40.68003,-74.00344 40.68062,-74.00316 40.68153,-74.00273 40.6853,-74.00089 40.68726,-73.99995 40.68924,-73.99899 40.68972,-73.99882 40.69033,-73.99879 40.69092,-73.99901 40.69159,-73.99928
4616232|Brooklyn|BQE S 46TH STREET - LEONARD STREET|Wed 2016-11-16 08:28:17|14.29|507|40.71772,-73.94831 40.71862,-73.94685 40.72016,-73.94432 40.72148,-73.94205 40.72212,-73.94112 40.72268,-73.94034 40.72332,-73.93917 40.72411,-73.93774 40.72437,-73.93721 40.72472,-73.93591 40.72546,-73.933 40.72574,-73.93212 40.72612,-73.93137 40.72687,-73.93028 40.72747,-73.92956 40.72804,-73.92886 40.72871,-73.92814 40.72968,-73.92725 40.73064,-73.92657 40.73235,-73.92539 40.73293,-73.92488 40.73345,-73.9243 40.7339,-73.92365 40.73417,-73.92314 40.7347,-73.92187 40.73511,-73.92022
4616271|Brooklyn|BQE S LEONARD STREET - ATLANTIC AVENUE|Wed 2016-11-16 08:28:17|19.88|772|40.69158,-73.99929 40.69221,-73.99953 40.69286,-73.99952 40.69335,-73.99936 40.69411,-73.99907 40.69508,-73.99859 40.69741,-73.99748 40.69959,-73.99644 40.69983,-73.99627 40.70022,-73.9959 40.70053,-73.99547 40.70088,-73.9949 40.70116,-73.99435 40.70146,-73.99355 40.70167,-73.99265 40.70173,-73.99195 40.70173,-73.9912 40.70166,-73.99053 40.7015,-73.98931 40.70117,-73.98709 40.70103,-73.98646 40.70088,-73.986 40.70064,-73.98554 40.70031,-73.98508 40.69964,-73.98437 40.69935,-73.98405 40.69803,-73.9826 40.69731,-73.98185 40.697,-73.9815 40.69661,-73.98076 40.69646,-73.9802 40.69638,-73.97942 40.69582,-73.96556 40.69591,-73.96469 40.69609,-73.96408 40.69646,-73.96341 40.697,-73.9629 40.69788,-73.96255 40.70015,-73.96182 40.70144,-73.96121 40.7025,-73.9606 40.70503,-73.95916 40.70697,-73.95807 40.70904,-73.95686 40.7102,-73.95621 40.71106,-73.95596 40.71181,-73.95556 40.71246,-73.95508 40.7134,-73.95405 40.71407,-73.95328 40.716,-73.95091 40.71773,-73.94829
4616252|Bronx|BRP N WATSON AVENUE - FORDHAM ROAD|Wed 2016-11-16 08:28:17|47.85|114|40.85635,-73.87233 40.85219,-73.87137 40.85007,-73.87111 40.84694,-73.87115 40.84596,-73.87131 40.8424,-73.87202 40.83961,-73.87273 40.83624,-73.87372 40.83495,-73.8739 40.83336,-73.87383 40.83197,-73.87368 40.82985,-73.87313 40.82683,-73.87264
4616266|Bronx|BRP S FORDHAM ROAD - WATSON AVENUE|Wed 2016-11-16 08:28:17|21.13|257|40.85628,-73.87254 40.85218,-73.87158 40.85017,-73.87145 40.84833,-73.87149 40.84585,-73.87152 40.84239,-73.87226 40.83964,-73.87291 40.8363,-73.8739 40.83495,-73.87408 40.83339,-73.87407 40.83197,-73.87392 40.82984,-73.87333 40.82681,-73.87287
4456497|Queens|BWB N Queens Anchorage - Toll Plaza|Wed 2016-11-16 08:27:40|32.93|141|40.79932,-73.82809 40.8006,-73.82895 40.8047,-73.83146 40.81144,-73.83571 40.81202,-73.83603 40.81249,-73.83621 40.81285,-73.83626 40.81482,-73.83629
4616305|Bronx|BWB N Toll Plaza - HRP N Lafayatte Ave|Wed 2016-11-16 08:28:17|47.85|59|40.81477,-73.83629 40.81611,-73.83627 40.81784,-73.83601 40.82024,-73.83589 40.82396,-73.83607 40.82513,-73.83624
4616312|Queens|BWB S Queens Anchorage - WSE S Exit 14 (Linden Pl)|Wed 2016-11-16 08:28:17|34.8|203|40.79926,-73.82825 40.79751,-73.82709 40.79571,-73.8258 40.79329,-73.82419 40.79259,-73.82378 40.79168,-73.8235 40.79076,-73.82342 40.78861,-73.82362 40.78704,-73.82414 40.78439,-73.8247 40.78249,-73.82503 40.7817,-73.82527 40.78065,-73.82579 40.77603,-73.8285 40.77444,-73.8296 40.77385,-73.83011 40.77281,-73.8313 40.7718,-73.83281 40.77146,-73.83342
4456496|Bronx|BWB S Toll Plaza - Queens Anchorage|Wed 2016-11-16 08:27:40|42.87|108|40.81476,-73.83668 40.81354,-73.83659 40.81305,-73.8365 40.81245,-73.83638 40.81184,-73.83612 40.8111,-73.83562 40.80493,-73.83182 40.79925,-73.82825
4616355|Queens|Belt Pkwy E 182nd St - Laurelton Pkwy N @ SSP|Wed 2016-11-16 08:28:17|14.29|620|40.66639,-73.76248 40.66579,-73.75706 40.66574,-73.7563 40.66571,-73.7494 40.66542,-73.74244 40.66552,-73.74173 40.66564,-73.74133 40.66592,-73.74068 40.6661,-73.74033 40.66662,-73.73964 40.6671,-73.73915 40.66821,-73.7382 40.67221,-73.73551 40.6737,-73.73436 40.67533,-73.73296 40.67873,-73.72973 40.68209,-73.72737 40.68331,-73.72663 40.68343,-73.7266
4616356|Queens|Belt Pkwy W 182nd St - JFK Expressway|Wed 2016-11-16 08:28:17|13.05|284|40.66652,-73.76246 40.66738,-73.77021 40.66751,-73.77209 40.66752,-73.77286 40.66749,-73.77559 40.66722,-73.78108 40.66673,-73.78647
4616357|Queens|Belt Pkwy W JFK Expressway - VWE N Jamaica Ave|Wed 2016-11-16 08:28:17|6.21|1816|40.66673,-73.78649 40.66642,-73.78958 40.66642,-73.78958 40.66642,-73.79042 40.6665,-73.79161 40.66677,-73.79324 40.66677,-73.79324 40.66674,-73.79611 40.66674,-73.79611 40.66672,-73.79936 40.66681,-73.79968 40.66697,-73.79989 40.66697,-73.79989 40.66788,-73.80072 40.66822,-73.80092 40.66869,-73.801 40.6697,-73.80091 40.67136,-73.80087 40.67136,-73.80087 40.67278,-73.801 40.67345,-73.80116 40.67397,-73.80138 40.674,-73.80143 40.674,-73.80143 40.67697,-73.80278 40.68022,-73.80434 40.68097,-73.80465 40.68588,-73.80707 40.69192,-73.81049 40.69492,-73.81213 40.69698,-73.81342 40.69976,-73.81499 40.70257,-73.81634
4616310|Bronx|CBE AMSTERDAM AVE (L/LVL) - MORRIS AVE|Wed 2016-11-02 11:38:30|1.24|2844|40.84628,-73.93225 40.84587,-73.93124 40.8457,-73.9299 40.84469,-73.92535 40.84462,-73.92409 40.84471,-73.9224 40.84482,-73.92045 40.84505,-73.91534 40.84505,-73.91194 40.84503,-73.91068 40.84496,-73.90936
4616309|Bronx|CBE E AMSTERDAM AVE(U/LVL) - MORRIS AVE|Wed 2016-11-02 11:10:30|34.18|121|40.84643,-73.93213 40.84589,-73.93032 40.84516,-73.92739 40.84478,-73.92539 40.84471,-73.92411 40.84478,-73.92246 40.84489,-73.92045 40.84511,-73.91534 40.84513,-73.91194 40.84511,-73.9108 40.84503,-73.90936
4616297|Bronx|CBE E CASTLE HILL AVE - BE N WATERBURY AVE|Wed 2016-11-16 08:28:17|34.8|203|40.83022,-73.85064 40.82953,-73.8484 40.8291,-73.84749 40.82836,-73.8459 40.82814,-73.84524 40.82803,-73.84464 40.82799,-73.84391 40.82804,-73.84298 40.82819,-73.84176 40.82863,-73.83844 40.82887,-73.83673 40.82919,-73.83548 40.82938,-73.83488 40.82977,-73.83385 40.83024,-73.8329 40.83068,-73.83216 40.83193,-73.83015 40.83287,-73.82864 40.83334,-73.82773 40.83428,-73.82581 40.83495,-73.82512 40.83564,-73.82473 40.83655,-73.82464 40.83731,-73.82481 40.83881,-73.8253
4616253|Bronx|CBE E TAYLOR AVENUE - CASTLE HILL AVENUE|Wed 2016-11-16 08:28:17|34.8|64|40.83472,-73.86593 40.83357,-73.86199 40.83273,-73.8592 40.8312,-73.85409 40.83017,-73.85069 40.83015,-73.85071 40.83013,-73.85073
4616267|Bronx|CBE W CASTLE HILL AVENUE - TAYLOR AVENUE|Wed 2016-11-16 08:28:17|9.94|295|40.83042,-73.85081 40.83156,-73.85467 40.83238,-73.85734 40.83312,-73.85989 40.83335,-73.86046 40.83352,-73.86113 40.83374,-73.86201 40.83415,-73.86333 40.83452,-73.86458 40.83504,-73.86631
4620315|Bronx|CBE W L/LE V AMSTERDAM AVE - I 95 S LOC LNS|Wed 2016-11-02 10:35:58|11.81|661|40.84667,-73.93188 40.84733,-73.9335 40.84871,-73.9369 40.84935,-73.93988 40.84962,-73.94175 40.85012,-73.94462 40.85127,-73.95037 40.85172,-73.95283 40.8521,-73.95515 40.85295,-73.95957 40.85329,-73.96061 40.85352,-73.96142 40.85362,-73.96192 40.85407,-73.96322
4620332|Bronx|CBE W MORRIS AVE - GWB W AMSTERDAM AVE (L/LVL)|Wed 2016-11-02 10:32:58|11.18|417|40.84671,-73.93194 40.84603,-73.93018 40.84539,-73.92753 40.845,-73.92589 40.84486,-73.92471 40.84488,-73.92327 40.84513,-73.91885 40.84527,-73.91313 40.84516,-73.90937
4620331|Bronx|CBE W MORRIS AVE - GWB W AMSTERDAM AVE (U/LVL)|Wed 2016-11-02 10:32:58|8.08|584|40.84654,-73.93202 40.84611,-73.93075 40.84527,-73.92726 40.84496,-73.92593 40.84482,-73.92481 40.84482,-73.92369 40.84501,-73.92041 40.84523,-73.91556 40.84524,-73.91198 40.8452,-73.91082
4620310|Bronx|CBE W U/LEV AMSTERDAM AVE - I95 S EXP LNS|Wed 2016-11-02 10:35:58|27.96|290|40.84653,-73.93203 40.84717,-73.93359 40.84859,-73.93696 40.84921,-73.9399 40.84955,-73.94179 40.85004,-73.94461 40.85116,-73.95037 40.85161,-73.95285 40.85203,-73.95521 40.85291,-73.95961 40.85324,-73.96066 40.85346,-73.96148 40.85357,-73.96206 40.8538,-73.96327
4616351|Queens|CIP N Hempstead Tpk - LIE|Wed 2016-11-16 08:28:17|16.16|653|40.71167,-73.72839 40.71309,-73.72892 40.71362,-73.72902 40.71486,-73.7291 40.71577,-73.72891 40.71674,-73.72849 40.71735,-73.72803 40.71918,-73.72643 40.72008,-73.72586 40.72073,-73.72557 40.72246,-73.72499 40.72322,-73.7248 40.73177,-73.72294 40.73334,-73.72267 40.73404,-73.72262 40.73496,-73.72271 40.73574,-73.72285 40.73634,-73.72302 40.73814,-73.72376 40.73895,-73.72432 40.74027,-73.72564 40.74106,-73.72683 40.74196,-73.72843 40.74337,-73.73139 40.74484,-73.73386 40.74555,-73.73482 40.74648,-73.73591 40.74806,-73.73763 40.74866,-73.7384 40.74937,-73.73948 40.75026,-73.74098 40.75081,-73.74173 40.75158,-73.74256 40.75232,-73.74321 40.7554,-73.7457 40.75713,-73.74724 40.75805,-73.7482 40.75855,-73.74885
4616320|Queens|CIP N TNB - Whitestone Expwy S Exit 14 (Linden Pl)|Wed 2016-11-16 08:28:17|22.99|492|40.78944,-73.78629 40.78918,-73.78792 40.7887,-73.78952 40.78827,-73.79063 40.78729,-73.79263 40.78668,-73.7941 40.7864,-73.7949 40.78612,-73.79624 40.78602,-73.79693 40.78596,-73.79837 40.7861,-73.80182 40.78633,-73.80525 40.78664,-73.80853 40.78678,-73.80913 40.78677,-73.80938 40.78692,-73.81085 40.78729,-73.81364 40.78753,-73.81471 40.7879,-73.81598 40.78817,-73.8167 40.78905,-73.81874 40.78942,-73.81991 40.78959,-73.82072 40.78969,-73.82149 40.7897,-73.82183 40.78966,-73.82219 40.78948,-73.82274 40.78915,-73.82324 40.78861,-73.82362 40.78861,-73.82362 40.78704,-73.82414 40.78439,-73.8247 40.78249,-73.82503 40.7817,-73.82527 40.78065,-73.82579 40.77603,-73.8285 40.77444,-73.8296 40.77385,-73.83011 40.77279,-73.83129 40.77177,-73.83279 40.7714,-73.83341
4362247|Queens|CIP NB GCP - TNB|Fri 2016-08-05 13:16:46|11.81|1294|40.78819,-73.79052 40.78879,-73.78895 40.78912,-73.78771 40.78941,-73.78573 40.78948,-73.78448 40.78941,-73.78255 40.78924,-73.78116 40.78896,-73.77992 40.78854,-73.77866 40.78809,-73.77765 40.78754,-73.77664 40.78704,-73.77592 40.78644,-73.77521 40.78542,-73.77427 40.78417,-73.77319 40.78275,-73.77194 40.78044,-73.76956 40.77936,-73.76877 40.77758,-73.76791 40.77556,-73.76686 40.77385,-73.76566 40.7725,-73.76438 40.77031,-73.76177 40.76957,-73.76093 40.76861,-73.76037 40.76702,-73.75958 40.76541,-73.75909 40.76404,-73.75854 40.76274,-73.7576 40.76184,-73.75659 40.76122,-73.75569 40.76073,-73.75459 40.76029,-73.75325 40.75958,-73.75113 40.75911,-73.75002 40.75838,-73.74885 40.75735,-73.74775 40.7561,-73.74655 40.75521,-73.74575 40.7533,-73.74425 40.75227,-73.74337 40.75119,-73.74238 40.75034,-73.74137 40.74971,-73.74049 40.74879,-73.73895 40.74798,-73.73775 40.74719,-73.73683 40.74611,-73.73568 40.74533,-73.7346 40.74489,-73.73316 40.74517,-73.73155 40.74596,-73.73054 40.74697,-73.72962 40.74759,-73.7291 40.74954,-73.72841 40.75043,-73.72797 40.75135,-73.72719 40.75201,-73.72642 40.75276,-73.7252 40.75356,-73.72389 40.75435,-73.72301
4616352|Queens|CIP S Hempstead Tpk - Laurelton Pkwy @ SSP|Wed 2016-11-16 08:28:17|50.95|149|40.71426,-73.72926 40.71366,-73.7292 40.71239,-73.72886 40.71038,-73.72795 40.70912,-73.72763 40.69798,-73.72709 40.69094,-73.72678 40.69009,-73.72678 40.68932,-73.72673 40.68732,-73.72641 40.68526,-73.72634 40.68526,-73.72634 40.68449,-73.72641 40.68364,-73.72667
4616350|Queens|CIP S LIE - Hempstead Tpk|Wed 2016-11-16 08:28:17|57.17|192|40.74877,-73.73895 40.74799,-73.73784 40.74717,-73.73689 40.74625,-73.73597 40.74547,-73.73503 40.74466,-73.734 40.744,-73.73302 40.74372,-73.73251 40.74184,-73.72849 40.7406,-73.72642 40.7396,-73.72512 40.73889,-73.72447 40.73808,-73.72398 40.7365,-73.72337 40.73628,-73.72324 40.7353,-73.72294 40.73448,-73.72286 40.73353,-73.72286 40.73277,-73.72295 40.72974,-73.72354 40.72246,-73.72516 40.72072,-73.72574 40.71976,-73.72622 40.71901,-73.72676 40.71747,-73.72815 40.71705,-73.72845 40.71632,-73.72887 40.71566,-73.72912 40.71522,-73.72922 40.71426,-73.72926
4362250|Queens|CVE NB GCP - WILLETS PT BLVD|Wed 2016-11-16 08:27:50|34.18|467|40.78795,-73.79019 40.78647,-73.78812 40.78621,-73.78778 40.78587,-73.78738 40.78541,-73.78693 40.78465,-73.78626 40.78438,-73.78607 40.78327,-73.78547 40.78266,-73.78527 40.77956,-73.78463 40.77606,-73.78439 40.77373,-73.78426 40.77273,-73.78405 40.77203,-73.78383 40.76592,-73.78064 40.76286,-73.77901 40.76068,-73.77792 40.75448,-73.77606 40.75211,-73.77519 40.74761,-73.77306 40.74682,-73.77262 40.74561,-73.77192 40.74525,-73.77149 40.74516,-73.77068 40.74566,-73.7687 40.74584,-73.76779
4362244|Queens|CVE NB LIE - WILLETS PT BLVD|Wed 2016-11-16 08:27:50|21.13|603|40.78802,-73.79003 40.78686,-73.78838 40.78635,-73.78777 40.78545,-73.78683 40.78502,-73.78648 40.7848,-73.78632 40.7844,-73.78601 40.78377,-73.78567 40.78317,-73.78538 40.78264,-73.7852 40.7817,-73.78497 40.78116,-73.78489 40.78058,-73.78476 40.77979,-73.7846 40.77959,-73.78457 40.77806,-73.78435 40.77631,-73.78409 40.77631,-73.78409 40.77631,-73.78409 40.77469,-73.78401 40.77331,-73.78384 40.77174,-73.78334 40.7705,-73.78273 40.76879,-73.78186 40.76721,-73.78102 40.76662,-73.78068 40.76587,-73.78028 40.76514,-73.77992 40.76416,-73.77951 40.76112,-73.77796 40.75971,-73.77707 40.75905,-73.77696 40.75839,-73.77706 40.75737,-73.77672 40.75632,-73.77643 40.75498,-73.77608 40.75391,-73.77587 40.7534,-73.77567 40.75313,-73.77557 40.75006,-73.77416 40.74848,-73.7734 40.74673,-73.77258 40.74479,-73.77167 40.74268,-73.77068 40.74036,-73.76957 40.73767,-73.76833 40.73449,-73.76679 40.73377,-73.76639 40.73239,-73.7654 40.72972,-73.76251 40.72838,-73.76018 40.72772,-73.75834 40.72741,-73.75692 40.72738,-73.75521 40.72757,-73.75511
4456450|Manhattan|FDR N - TBB E 116TH STREET - MANHATTAN TRUSS|Wed 2016-11-16 08:27:40|31.69|73|40.80069,-73.92878 40.8013,-73.93018 40.80141,-73.93057 40.80143,-73.93084 40.80133,-73.93106 40.80114,-73.93126 40.80084,-73.93127 40.80067,-73.93115 40.80052,-73.93095 40.80018,-73.93015 40.80007,-73.92993 40.79989,-73.92972 40.79972,-73.92955 40.79948,-73.92942 40.79911,-73.92936 40.79777,-73.92923 40.79752,-73.92916 40.79671,-73.92927 40.79596,-73.92947 40.79565,-73.92962 40.79504,-73.93004 40.79472,-73.93034 40.79421,-73.93122
4616329|Manhattan|FDR N 25th - 63rd St|Wed 2016-11-16 08:28:17|6.84|884|40.7369,-73.97465 40.73868,-73.97339 40.73897,-73.97323 40.73955,-73.97298 40.74153,-73.97247 40.74234,-73.97229 40.74285,-73.97213 40.74338,-73.97187 40.74408,-73.97141 40.74467,-73.97103 40.74556,-73.9703 40.74652,-73.96929 40.74729,-73.96854 40.74811,-73.96789 40.7515,-73.96502 40.75337,-73.96331 40.75295,-73.96368 40.75393,-73.9629 40.7549,-73.96204 40.75588,-73.96086 40.75694,-73.96001 40.75821,-73.959 40.7597,-73.9578 40.76004,-73.95736 40.76067,-73.95648
4616328|Manhattan|FDR N Catherine Slip - 25th St|Wed 2016-11-16 08:28:17|21.13|487|40.70908,-73.9959 40.70926,-73.99431 40.70996,-73.98932 40.71048,-73.98492 40.71067,-73.98199 40.71086,-73.98016 40.71096,-73.97967 40.71109,-73.97928 40.71141,-73.97866 40.712,-73.97793 40.71266,-73.97751 40.71379,-73.97693 40.71509,-73.97625 40.7164,-73.9756 40.71724,-73.97523 40.71823,-73.97497 40.72006,-73.97471 40.72158,-73.97453 40.72235,-73.97433 40.72328,-73.9738 40.72504,-73.9727 40.72621,-73.97203 40.72714,-73.97178 40.72823,-73.97163 40.72875,-73.97163 40.7291,-73.9717 40.72947,-73.97185 40.72982,-73.97215 40.73043,-73.97282 40.73102,-73.97348 40.73136,-73.97371 40.73231,-73.97404 40.73314,-73.97427 40.7356,-73.97487 40.73593,-73.97491 40.7364,-73.97484 40.73691,-73.97466
4616333|Manhattan|FDR S 25th St - Catherine Slip|Wed 2016-11-16 08:28:17|47.85|213|40.73697,-73.97477 40.73651,-73.97501 40.73595,-73.97506 40.73512,-73.97491 40.73406,-73.97461 40.73273,-73.97428 40.73171,-73.97403 40.73137,-73.97385 40.73096,-73.97359 40.73067,-73.97328 40.73019,-73.97267 40.72966,-73.97218 40.72914,-73.97188 40.72854,-73.97177 40.72806,-73.9718 40.72749,-73.97188 40.72677,-73.97201 40.72621,-73.97218 40.72543,-73.97259 40.72436,-73.97326 40.72334,-73.97391 40.72273,-73.97428 40.72229,-73.97451 40.7216,-73.97466 40.72087,-73.97475 40.72005,-73.97484 40.71918,-73.97493 40.71829,-73.97507 40.71766,-73.97522 40.71687,-73.97552 40.71651,-73.97567 40.71638,-73.97579 40.71508,-73.97641 40.71403,-73.97696 40.71239,-73.9778 40.71198,-73.9781 40.71147,-73.9787 40.71124,-73.97909 40.71104,-73.97976 40.71087,-73.98073 40.71075,-73.98276 40.71062,-73.98444 40.7104,-73.98639 40.71013,-73.98891 40.70982,-73.9911 40.70935,-73.99442 40.70914,-73.99593
4616332|Manhattan|FDR S 63rd - 25th St|Wed 2016-11-16 08:28:17|24.23|278|40.76069,-73.95679 40.76016,-73.95751 40.75941,-73.9582 40.75808,-73.95925 40.75674,-73.96034 40.75594,-73.96094 40.75485,-73.9623 40.7535,-73.96347 40.75308,-73.96394 40.75272,-73.96419 40.75171,-73.96518 40.75041,-73.96625 40.7492,-73.96721 40.7481,-73.96816 40.7467,-73.96933 40.74535,-73.97066 40.74455,-73.97127 40.74344,-73.97197 40.7428,-73.97233 40.74199,-73.97261 40.73961,-73.97313 40.73916,-73.97332 40.7385,-73.97369 40.73793,-73.97411 40.73697,-73.97479
4616341|Manhattan|FDR S Catherine Slip - BKN Bridge Manhattan Side|Wed 2016-11-16 08:28:17|9.94|249|40.70908,-73.9959 40.70895,-73.99694 40.70882,-73.99761 40.70861,-73.99827 40.70841,-73.99873 40.70822,-73.99911 40.70806,-73.99937
4616334|Manhattan|FDR S Catherine Slip - Whitehall St|Tue 2015-12-08 15:24:35|8.7|156|40.70915,-73.99592 40.70895,-73.9974 40.70871,-73.99818 40.70845,-73.99889 40.70799,-73.99968 40.70746,-74.00068 40.70631,-74.0028 40.70521,-74.00455 40.70392,-74.00654 40.70276,-74.00843 40.70235,-74.00909 40.70212,-74.00955 40.70194,-74.01008 40.70159,-74.01157 40.7014,-74.01251
4456495|Manhattan|FDR S Whitehall St - BBT Manhattan Portal outbound|Wed 2015-07-15 10:56:05|31.69|111|40.7013,-74.01317 40.70148,-74.01426 40.70164,-74.0148 40.70211,-74.01548 40.7028,-74.01598 40.70348,-74.01632 40.70429,-74.01652 40.70484,-74.01658 40.70503,-74.01658 40.70544,-74.01644 40.70588,-74.01628 40.70637,-74.01609 40.70666,-74.01591 40.70717,-74.0157
